timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,gpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,gpu_freq_mhz,cpu_power_mw,gpu_power_mw,ane_power_mw,combined_power_mw,cpu_percent_psutil,loadavg_1m,loadavg_5m,loadavg_15m,ram_total_gb,ram_used_gb,ram_available_gb,ram_percent,mem_pressure_pct,swap_total_gb,swap_used_gb,swap_percent,mem_compressed_gb,battery_percent
2026-07-05T19:39:27.705785+00:00,macos,,,49.44759750366211,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.7,5.0947265625,2.11767578125,1.53759765625,8.0,3.0924530029296875,1.4069671630859375,82.4,82.41291046142578,6.0,4.45751953125,74.3,2.953277587890625,80.0
2026-07-05T19:39:30.347947+00:00,macos,Nominal,0,47.54781723022461,0.0,53.40506,97.03242,9.7777,1695.38,799.378,3.7155999999999967,0.000403317,723.726,9.39125,0.0,733.117,23.7,5.0947265625,2.11767578125,1.53759765625,8.0,3.0833587646484375,1.417022705078125,82.3,82.28721618652344,6.0,4.45751953125,74.3,2.9510650634765625,80.0
2026-07-05T19:39:33.706163+00:00,macos,Nominal,0,47.44243621826172,0.0,54.21655,71.1926,37.2405,1375.85,1475.97,1.316700000000004,0.000396,1297.22,4.38452,0.0,1301.61,15.3,4.8466796875,2.115234375,1.5400390625,8.0,3.0996551513671875,1.4258880615234375,82.2,82.17639923095703,6.0,4.44970703125,74.2,2.9262237548828125,80.0
2026-07-05T19:39:38.724029+00:00,macos,Nominal,0,52.7859992980957,0.0,47.72585000000001,61.88020000000001,33.5715,1362.92,1924.21,2.6275999999999966,0.000396,1398.45,12.5861,0.0,1411.04,21.9,4.69873046875,2.1298828125,1.54833984375,8.0,3.0359649658203125,1.34173583984375,83.2,83.22830200195312,5.0,3.93402099609375,78.7,3.0736236572265625,80.0
2026-07-05T19:39:43.733959+00:00,macos,Nominal,0,47.563114166259766,0.0,43.1044,53.2879,32.920899999999996,1315.96,1750.93,1.7028000000000043,0.000396,1436.28,7.78201,0.0,1444.06,16.3,4.40234375,2.11083984375,1.544921875,8.0,2.9894256591796875,1.3338623046875,83.3,83.32672119140625,5.0,3.93402099609375,78.7,3.128173828125,80.0
2026-07-05T19:39:48.743813+00:00,macos,Nominal,0,48.009178161621094,0.0,54.620400000000004,54.352000000000004,54.8888,1338.13,1942.78,1.7220000000000013,0.000396,2408.15,7.97401,0.0,2416.13,19.2,4.2099609375,2.10888671875,1.54736328125,8.0,3.0031280517578125,1.279388427734375,84.0,84.00764465332031,5.0,3.91839599609375,78.4,3.1686859130859375,80.0
2026-07-05T19:39:53.751834+00:00,macos,Nominal,0,51.136505126953125,0.0,43.646499999999996,56.4137,30.879299999999997,1338.3,1631.51,1.3237000000000054,0.00040030700000000003,1365.35,5.98751,0.0,1371.34,18.3,4.11279296875,2.12353515625,1.5556640625,8.0,2.9783477783203125,1.26531982421875,84.2,84.18350219726562,5.0,3.91058349609375,78.2,3.2094573974609375,80.0
2026-07-05T19:39:58.759945+00:00,macos,Nominal,0,51.758888244628906,0.0,46.65945,56.6092,36.7097,1485.56,1822.6,7.288600000000001,0.000408197,1683.99,28.9448,0.0,1712.93,20.9,4.0234375,2.1376953125,1.56396484375,8.0,2.93414306640625,1.26531982421875,84.2,84.18350219726562,5.0,3.89495849609375,77.9,3.2541961669921875,80.0
2026-07-05T19:40:03.767821+00:00,macos,Nominal,0,49.732635498046875,0.0,51.38435,64.18820000000001,38.580499999999994,1646.49,1789.01,7.471000000000005,0.000404536,1570.41,23.7578,0.0,1594.17,33.6,3.94140625,2.15185546875,1.572265625,8.0,2.9508514404296875,1.22296142578125,84.7,84.71298217773438,5.0,3.7073974609375,74.1,3.2768096923828125,80.0
2026-07-05T19:40:08.774924+00:00,macos,Nominal,0,49.206661224365234,0.0,66.6912,65.40559999999999,67.9768,1578.94,2504.12,7.451200000000002,0.00040239999999999997,4013.42,16.7717,0.0,4030.19,22.4,3.78564453125,2.14892578125,1.57470703125,8.0,2.9047393798828125,1.2739715576171875,84.1,84.07535552978516,5.0,3.7073974609375,74.1,3.2746124267578125,80.0
