timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,gpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,gpu_freq_mhz,cpu_power_mw,gpu_power_mw,ane_power_mw,combined_power_mw,cpu_percent_psutil,loadavg_1m,loadavg_5m,loadavg_15m,ram_total_gb,ram_used_gb,ram_available_gb,ram_percent,mem_pressure_pct,swap_total_gb,swap_used_gb,swap_percent,mem_compressed_gb,battery_percent
2026-07-01T05:36:26.551156+00:00,macos,,,40.89788055419922,39.640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.4,1.62890625,1.77587890625,1.845703125,16.0,8.032058715820312,5.6103515625,64.9,64.935302734375,2.0,0.362548828125,18.1,1.7004852294921875,28.0
2026-07-01T05:36:29.508799+00:00,macos,Nominal,0,47.78236770629883,44.682064056396484,13.43345,20.6554,6.211500000000003,1368.57,1667.37,2.4753000000000025,0.000338,123.241,8.1894,0.0,131.43,47.2,1.62890625,1.77587890625,1.845703125,16.0,8.00677490234375,5.63311767578125,64.8,64.79301452636719,2.0,0.362548828125,18.1,1.702545166015625,28.0
2026-07-01T05:36:32.176082+00:00,macos,Nominal,0,51.65290069580078,47.875,28.2196,34.711000000000006,21.728199999999998,1513.13,2714.62,6.269999999999998,0.000338,786.309,35.0977,0.0,821.406,48.2,1.978515625,1.845703125,1.86962890625,16.0,8.023666381835938,5.5977630615234375,65.0,65.01398086547852,2.0,0.362548828125,18.1,1.717132568359375,28.0
2026-07-01T05:36:37.183219+00:00,macos,Nominal,0,55.61551284790039,52.63179397583008,62.69575,45.84009999999999,79.5514,2219.54,4246.21,3.8603000000000054,0.000338,13637.8,13.9823,0.0,13651.7,47.4,2.14013671875,1.88134765625,1.8818359375,16.0,7.4408721923828125,6.1691741943359375,61.4,61.44266128540039,2.0,0.362548828125,18.1,1.7279815673828125,28.0
2026-07-01T05:36:42.189720+00:00,macos,Nominal,0,59.9765625,56.411685943603516,81.14355,62.287099999999995,100.0,2442.0,4245.94,14.740900000000002,0.000338128,19642.1,119.039,0.0,19761.1,45.1,2.2890625,1.91650390625,1.89404296875,16.0,7.384857177734375,6.2318267822265625,61.1,61.051082611083984,2.0,0.362548828125,18.1,1.7235870361328125,28.0
2026-07-01T05:36:47.197539+00:00,macos,Nominal,0,62.68415069580078,60.09510803222656,74.17265,48.3453,100.0,2426.68,4248.16,8.097699999999996,0.00037084199999999997,19549.0,82.0873,0.0,19631.1,45.6,2.42578125,1.95068359375,1.90625,16.0,7.5039520263671875,6.1143646240234375,61.8,61.785221099853516,2.0,0.362548828125,18.1,1.719512939453125,29.0
2026-07-01T05:36:52.204138+00:00,macos,Nominal,0,66.94475555419922,63.838993072509766,78.09855,56.1971,100.0,2260.09,4248.26,10.243599999999997,0.000380368,20403.7,99.6658,0.0,20503.4,46.7,2.5517578125,1.984375,1.91845703125,16.0,7.5548553466796875,6.0684051513671875,62.1,62.07246780395508,2.0,0.362548828125,18.1,1.719268798828125,29.0
2026-07-01T05:36:57.210562+00:00,macos,Nominal,0,68.79520416259766,66.40896606445312,73.48259999999999,46.965199999999996,100.0,2585.93,4246.87,6.8855,0.000338,20836.3,70.2912,0.0,20906.6,42.2,2.58740234375,2.0009765625,1.92431640625,16.0,7.2607421875,6.3626556396484375,60.2,60.233402252197266,2.0,0.362548828125,18.1,1.7191925048828125,29.0
2026-07-01T05:37:02.217440+00:00,macos,Nominal,0,69.31026458740234,67.24592590332031,73.26155,46.52309999999999,100.0,2567.24,4248.39,6.5799999999999965,0.000338,20876.0,73.9071,0.0,20949.9,42.1,2.7001953125,2.03369140625,1.93603515625,16.0,7.2564849853515625,6.357696533203125,60.3,60.26439666748047,2.0,0.362548828125,18.1,1.718902587890625,29.0
2026-07-01T05:37:07.223567+00:00,macos,Nominal,0,72.32477569580078,69.6175308227539,65.4884,30.976800000000004,100.0,2501.09,4242.47,0.7827000000000028,0.000338,21460.0,2.99593,0.0,21463.0,44.6,2.80419921875,2.06591796875,1.94775390625,16.0,7.5046539306640625,6.1127166748046875,61.8,61.7955207824707,2.0,0.362548828125,18.1,1.718658447265625,29.0
2026-07-01T05:37:12.232419+00:00,macos,Nominal,0,73.20088958740234,70.95108795166016,71.0929,42.18579999999999,100.0,2468.04,4235.2,4.534300000000002,0.000338,21016.5,34.7525,0.0,21051.2,46.7,2.89990234375,2.09765625,1.95947265625,16.0,7.3331146240234375,6.2891693115234375,60.7,60.692691802978516,2.0,0.362548828125,18.1,1.718353271484375,29.0
2026-07-01T05:37:17.237960+00:00,macos,Nominal,0,73.92689514160156,71.96603393554688,80.86485,61.7297,100.0,2676.9,4242.9,14.690700000000001,0.000338,21799.7,171.558,0.0,21971.2,43.4,3.06787109375,2.1455078125,1.97705078125,16.0,7.4796142578125,6.127410888671875,61.7,61.70368194580078,2.0,0.362548828125,18.1,1.7182159423828125,29.0
2026-07-01T05:37:22.244715+00:00,macos,Nominal,0,75.49609375,73.20584106445312,70.82375,41.6475,100.0,2394.21,4198.76,4.302899999999998,0.000338,21316.1,35.5508,0.0,21351.6,44.9,3.14208984375,2.17626953125,1.98876953125,16.0,7.3525238037109375,6.259918212890625,60.9,60.875511169433594,2.0,0.362548828125,18.1,1.7180328369140625,29.0
2026-07-01T05:37:27.251456+00:00,macos,Nominal,0,76.19475555419922,74.31317901611328,72.91525,45.830499999999994,100.0,2579.62,4211.6,5.862100000000003,0.000338,21120.6,60.3206,0.0,21180.9,43.8,3.29052734375,2.22314453125,2.00634765625,16.0,7.4154205322265625,6.1993865966796875,61.3,61.25383377075195,2.0,0.362548828125,18.1,1.7178497314453125,29.0
2026-07-01T05:37:32.257527+00:00,macos,Nominal,0,76.61942291259766,74.76969909667969,74.99235,49.984700000000004,100.0,2599.14,4164.6,9.662300000000002,0.000338,20431.3,102.465,0.0,20533.7,44.8,3.42724609375,2.26904296875,2.0234375,16.0,7.2870941162109375,6.3266754150390625,60.5,60.45827865600586,2.0,0.362548828125,18.1,1.717132568359375,29.0
2026-07-01T05:37:37.266129+00:00,macos,Nominal,0,77.44084930419922,74.67391204833984,72.93520000000001,45.870400000000004,100.0,2397.52,4158.85,3.411200000000003,0.000338,20543.5,32.7552,0.0,20576.3,53.4,3.712890625,2.34716796875,2.05224609375,16.0,7.84893798828125,5.7770233154296875,63.9,63.89360427856445,2.0,0.362548828125,18.1,1.7138824462890625,30.0
2026-07-01T05:37:42.273009+00:00,macos,Nominal,0,78.69364166259766,76.58831787109375,82.79845,65.5969,100.0,2526.42,4164.54,18.8048,0.000338,21150.3,182.347,0.0,21332.6,58.5,4.05615234375,2.44091796875,2.0869140625,16.0,7.792327880859375,5.8313751220703125,63.6,63.55390548706055,2.0,0.362548828125,18.1,1.7115020751953125,30.0
