timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,gpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,gpu_freq_mhz,cpu_power_mw,gpu_power_mw,ane_power_mw,combined_power_mw,cpu_percent_psutil,loadavg_1m,loadavg_5m,loadavg_15m,ram_total_gb,ram_used_gb,ram_available_gb,ram_percent,mem_pressure_pct,swap_total_gb,swap_used_gb,swap_percent,mem_compressed_gb,battery_percent
2026-07-01T15:16:03.119924+00:00,linux,nominal,0,55.75,47.0,12.8,nan,nan,nan,nan,18.0,705.0,nan,23970.0,nan,23970.0,12.8,0.9326171875,1.0380859375,1.36669921875,15.540573120117188,10.80474853515625,4.7358245849609375,69.5,69.52606220918301,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:08.173471+00:00,linux,nominal,0,55.4375,47.0,11.9,nan,nan,nan,nan,25.0,495.0,33213.483290327626,22990.0,nan,56203.483290327626,11.9,1.0185546875,1.05419921875,1.3701171875,15.540573120117188,10.83510971069336,4.705463409423828,69.7,69.7214293639362,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:13.233226+00:00,linux,nominal,0,54.5,47.0,11.6,nan,nan,nan,nan,37.0,990.0,31958.106863879013,38390.0,nan,70348.10686387902,11.6,1.0166015625,1.05322265625,1.36767578125,15.540573120117188,10.792488098144531,4.748085021972656,69.4,69.44716912771842,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:18.272881+00:00,linux,nominal,0,67.3125,49.0,19.5,nan,nan,nan,nan,27.0,1245.0,39864.53531266277,46590.0,nan,86454.53531266277,19.5,1.095703125,1.0693359375,1.37109375,15.540573120117188,10.694664001464844,4.845909118652344,68.8,68.81769365134069,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:23.309855+00:00,linux,nominal,0,70.4375,48.0,33.3,nan,nan,nan,nan,33.0,855.0,50059.48003953374,38820.0,nan,88879.48003953374,33.3,1.64892578125,1.1845703125,1.40673828125,15.540573120117188,10.725555419921875,4.8150177001953125,69.0,69.01647279686038,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:28.348558+00:00,linux,nominal,0,68.3125,48.0,36.5,nan,nan,nan,nan,18.0,525.0,51593.51503446421,37960.0,nan,89553.51503446422,36.5,1.83740234375,1.2314453125,1.4208984375,15.540573120117188,10.67947006225586,4.861103057861328,68.7,68.71992416052754,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:33.401735+00:00,linux,nominal,0,73.875,47.0,29.0,nan,nan,nan,nan,34.0,840.0,48178.43395671666,24650.0,nan,72828.43395671666,29.0,2.1708984375,1.31103515625,1.44580078125,15.540573120117188,10.674945831298828,4.865627288818359,68.7,68.69081177887944,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:38.448001+00:00,linux,nominal,0,69.9375,48.0,34.6,nan,nan,nan,nan,27.0,855.0,50745.29160141224,26460.0,nan,77205.29160141223,34.6,2.3173828125,1.35595703125,1.4599609375,15.540573120117188,10.692501068115234,4.848072052001953,68.8,68.80377567461686,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:43.477739+00:00,linux,nominal,0,67.5,47.0,34.7,nan,nan,nan,nan,26.0,795.0,50692.88114564131,24890.0,nan,75582.88114564131,34.7,2.5322265625,1.41650390625,1.47900390625,15.540573120117188,10.709251403808594,4.831321716308594,68.9,68.9115602174641,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
2026-07-01T15:16:48.526224+00:00,linux,nominal,0,68.8125,47.0,29.5,nan,nan,nan,nan,32.0,795.0,48327.478845728976,24850.0,nan,73177.47884572897,29.5,2.56982421875,1.44287109375,1.4873046875,15.540573120117188,10.71487808227539,4.825695037841797,68.9,68.947766594303,7.999996185302734,1.52587890625e-05,0.0,1.52587890625e-05,nan
