timestamp_utc,os_family,thermal_pressure_level,thermal_pressure_code,cpu_die_temp_c,cpu_total_active_pct,cpu_ecluster_active_pct,cpu_pcluster_active_pct,cpu_ecluster_freq_mhz,cpu_pcluster_freq_mhz,gpu_active_pct,cpu_power_mw,gpu_power_mw,combined_power_mw,loadavg_1m,loadavg_5m,loadavg_15m,ram_used_gb,mem_pressure_pct,mem_compressed_gb
2026-07-03T08:15:16.131199+00:00,macos,Nominal,0,nan,34.971000000000004,45.7221,24.219900000000006,1855.27,3427.43,11.948000000000004,878.74,71.9495,950.69,1.91357421875,2.1474609375,2.388671875,6.156463623046875,71.81415557861328,4.665679931640625
2026-07-03T08:15:21.147531+00:00,macos,Nominal,0,36.90903854370117,37.13845,49.874399999999994,24.402500000000003,1767.32,3623.2,14.909700000000004,912.301,124.26,1036.56,2.00048828125,2.1611328125,2.39208984375,6.3531646728515625,73.05288314819336,4.66558837890625
2026-07-03T08:15:26.161160+00:00,macos,Nominal,0,36.93247604370117,26.5728,34.3213,18.824300000000004,1210.3,4049.95,1.1156000000000055,688.653,3.38845,692.042,2.16015625,2.19140625,2.4013671875,6.3653564453125,73.05364608764648,4.66485595703125
2026-07-03T08:15:31.176719+00:00,macos,Nominal,0,36.81696319580078,44.90405,52.2799,37.5282,1840.4,2932.42,20.865299999999998,1009.18,155.274,1164.46,2.22705078125,2.20458984375,2.40478515625,6.3267974853515625,72.81570434570312,4.6621856689453125
2026-07-03T08:15:36.188469+00:00,macos,Nominal,0,36.75836944580078,33.650800000000004,46.7794,20.5222,1547.31,3624.46,8.540899999999995,797.744,59.8308,857.575,2.12841796875,2.1845703125,2.396484375,6.4307403564453125,73.45848083496094,4.66180419921875
2026-07-03T08:15:41.208553+00:00,macos,Nominal,0,36.82477569580078,26.820050000000002,33.1013,20.538800000000002,1410.89,3817.14,1.0515000000000052,728.877,3.19071,732.068,2.11767578125,2.18115234375,2.39404296875,6.02752685546875,70.93467712402344,4.662628173828125
2026-07-03T08:15:46.224431+00:00,macos,Nominal,0,36.71819305419922,33.12945,43.1957,23.063199999999995,1596.49,3640.7,8.181000000000004,859.237,49.464,908.701,1.94775390625,2.14453125,2.3798828125,6.259429931640625,72.39675521850586,4.6614990234375
2026-07-03T08:15:51.239406+00:00,macos,Nominal,0,nan,31.755950000000006,41.615500000000004,21.896400000000003,1610.35,3733.37,8.010399999999995,946.98,56.5956,1003.58,1.87158203125,2.12548828125,2.37158203125,6.0472259521484375,70.99952697753906,4.6551971435546875
2026-07-03T08:15:56.256430+00:00,macos,Nominal,0,36.60714340209961,40.9086,45.5372,36.28,1634.41,3697.58,5.871000000000004,1930.04,30.1039,1960.14,1.8818359375,2.123046875,2.369140625,6.063232421875,71.06971740722656,4.65478515625
2026-07-03T08:16:01.276122+00:00,macos,Nominal,0,nan,25.288300000000003,32.300200000000004,18.276400000000002,1241.16,3678.92,1.0696000000000039,647.167,3.38935,650.557,1.81103515625,2.10400390625,2.36083984375,6.017730712890625,70.80812454223633,4.65472412109375
2026-07-03T08:16:06.290611+00:00,macos,Nominal,0,nan,24.2378,30.774199999999997,17.7014,1410.95,3940.47,1.1037999999999992,701.651,3.18932,704.84,1.98583984375,2.13525390625,2.3701171875,6.027069091796875,70.8796501159668,4.654693603515625
2026-07-03T08:16:11.307092+00:00,macos,Nominal,0,36.23772430419922,30.360149999999997,35.8525,24.867799999999995,1626.91,3308.99,9.580299999999998,743.041,29.897,772.938,1.98681640625,2.1328125,2.36767578125,5.989013671875,70.66717147827148,4.6545257568359375
2026-07-03T08:16:16.322440+00:00,macos,Nominal,0,nan,23.9975,30.301900000000003,17.693099999999994,1250.53,3661.5,1.0778999999999983,626.655,4.18568,630.841,1.82763671875,2.09716796875,2.353515625,5.9656219482421875,70.52078247070312,4.6544952392578125
2026-07-03T08:16:21.341379+00:00,macos,Nominal,0,nan,24.9104,31.543100000000003,18.277699999999996,1363.63,3897.23,0.9692000000000034,752.915,3.18947,756.104,1.76123046875,2.07861328125,2.34521484375,5.9472198486328125,70.44649124145508,4.65447998046875
2026-07-03T08:16:26.359039+00:00,macos,Nominal,0,nan,24.55505,30.5921,18.518,1242.05,3495.03,0.8680000000000021,632.842,2.3926,635.235,1.7001953125,2.060546875,2.3369140625,5.9462890625,70.43886184692383,4.65447998046875
2026-07-03T08:16:31.367703+00:00,macos,Nominal,0,nan,24.501299999999997,30.5554,18.447199999999995,1239.3,3730.97,0.9643999999999986,655.05,3.18856,658.239,1.72412109375,2.05908203125,2.33447265625,6.023223876953125,70.90654373168945,4.654083251953125
2026-07-03T08:16:36.385513+00:00,macos,Nominal,0,35.73660659790039,24.530799999999996,30.135199999999994,18.926399999999997,1423.88,3739.2,1.0287999999999964,683.356,3.1886,686.545,1.666015625,2.041015625,2.326171875,6.041900634765625,70.95422744750977,4.6538238525390625
2026-07-03T08:16:41.401494+00:00,macos,Nominal,0,nan,25.84495,31.493700000000004,20.196199999999997,1494.52,3866.67,0.9050000000000002,779.569,2.59524,782.165,1.5322265625,2.0068359375,2.3125,6.0423431396484375,70.95794677734375,4.653778076171875
2026-07-03T08:16:46.418695+00:00,macos,Nominal,0,nan,24.51515,30.487699999999997,18.542599999999997,1209.54,3778.06,1.019099999999995,709.232,3.18845,712.42,1.4091796875,1.97314453125,2.298828125,6.0214996337890625,70.85189819335938,4.6536102294921875
